course,FirstGen,Gender,Race Ethnicity,grade,semester
Chem1,N,Female ,White,B,2018 Spring
Chem1,N,Female ,White,A-,2018 Spring
Chem1,N,Female ,White,A,2018 Spring
Chem1,N,Male   ,American Indian or Alaska Native,F,2018 Spring
Chem1,N,Male   ,Asian,A,2018 Spring
Chem1,N,Male   ,Asian,B-,2018 Spring
Chem1,N,Male   ,Asian,B,2018 Spring
Chem1,N,Male   ,Asian,C+,2018 Spring
Chem1,N,Male   ,Asian,C+,2018 Spring
Chem1,N,Male   ,Asian,B,2018 Spring
Chem1,N,Male   ,Asian,A-,2018 Spring
Chem1,N,Male   ,Asian,C+,2018 Spring
Chem1,N,Male   ,Black or African American,F,2018 Spring
Chem1,N,Male   ,Hispanic,D+,2018 Spring
Chem1,N,Male   ,Hispanic,A,2018 Spring
Chem1,N,Male   ,Hispanic,F,2018 Spring
Chem1,N,Male   ,Hispanic,B+,2018 Spring
Chem1,N,Male   ,Hispanic,C,2018 Spring
Chem1,N,Male   ,Hispanic,F,2018 Spring
Chem1,N,Male   ,Hispanic,B,2018 Spring
Chem1,N,Male   ,Hispanic,F,2018 Spring
Chem1,N,Male   ,Hispanic,B,2018 Spring
Chem1,N,Male   ,Two or more races,F,2018 Spring
Chem1,N,Male   ,Two or more races,W,2018 Spring
Chem1,N,Male   ,U.S. Nonresident,W,2018 Spring
Chem1,N,Male   ,U.S. Nonresident,C,2018 Spring
Chem1,N,Male   ,U.S. Nonresident,B+,2018 Spring
Chem1,N,Male   ,U.S. Nonresident,W,2018 Spring
Chem1,N,Male   ,U.S. Nonresident,B,2018 Spring
Chem1,N,Male   ,White,D,2018 Spring
Chem1,N,Male   ,White,C+,2018 Spring
Chem1,N,Male   ,White,C,2018 Spring
Chem1,N,Male   ,White,F,2018 Spring
Chem1,N,Male   ,White,C,2018 Spring
Chem1,N,Male   ,White,B,2018 Spring
Chem1,N,Male   ,White,F,2018 Spring
Chem1,N,Male   ,White,D,2018 Spring
Chem1,N,Male   ,White,A,2018 Spring
Chem1,N,Male   ,White,C+,2018 Spring
Chem1,N,Male   ,White,A+,2018 Spring
Chem1,N,Male   ,White,D+,2018 Spring
Chem1,N,Male   ,White,W,2018 Spring
Chem1,N,Male   ,White,B+,2018 Spring
Chem1,N,Male   ,White,C-,2018 Spring
Chem1,N,Male   ,White,D+,2018 Spring
Chem1,N,Male   ,White,C+,2018 Spring
Chem1,N,Male   ,White,C+,2018 Spring
Chem1,N,Male   ,White,D,2018 Spring
Chem1,N,Male   ,White,A,2018 Spring
Chem1,N,Male   ,White,F,2018 Spring
Chem1,N,Male   ,White,W,2018 Spring
Chem1,N,Male   ,White,A-,2018 Spring
Chem1,N,Male   ,White,W,2018 Spring
Chem1,N,Male   ,White,C+,2018 Spring
Chem1,N,Male   ,White,C+,2018 Spring
Chem1,N,Male   ,White,F,2018 Spring
Chem1,N,Male   ,White,B,2018 Spring
Chem1,N,Male   ,White,A,2018 Spring
Chem1,N,Male   ,White,W,2018 Spring
Chem1,N,Male   ,White,W,2018 Spring
Chem1,N,Male   ,White,A,2018 Spring
Chem1,N,Male   ,White,A+,2018 Spring
Chem1,N,Male   ,White,C+,2018 Spring
Chem1,N,Male   ,White,W,2018 Spring
Chem1,N,Male   ,White,D-,2018 Spring
Chem1,N,Male   ,White,A,2018 Spring
Chem1,N,Male   ,White,C+,2018 Spring
Chem1,N,Male   ,White,B-,2018 Spring
Chem1,N,Male   ,White,D,2018 Spring
Chem1,N,Male   ,White,A,2018 Spring
Chem1,N,Male   ,White,B,2018 Spring
Chem1,N,Male   ,White,B+,2018 Spring
Chem1,N,Male   ,White,F,2018 Spring
Chem1,N,Male   ,White,B+,2018 Spring
Chem1,N,Male   ,White,A-,2018 Spring
Chem1,N,Male   ,White,A-,2018 Spring
Chem1,N,Male   ,White,B-,2018 Spring
Chem1,N,Male   ,White,F,2018 Spring
Chem1,N,Male   ,White,B-,2018 Spring
Chem1,N,Male   ,White,B-,2018 Spring
Chem1,N,Male   ,White,C,2018 Spring
Chem1,N,Male   ,White,B,2018 Spring
Chem1,N,Male   ,White,A,2018 Spring
Chem1,N,Male   ,White,F,2018 Spring
Chem1,N,Male   ,White,A-,2018 Spring
Chem1,N,Male   ,White,A-,2018 Spring
Chem1,N,Male   ,White,A,2018 Spring
Chem1,N,Male   ,White,F,2018 Spring
Chem1,N,Male   ,White,C+,2018 Spring
Chem1,N,Male   ,White,B,2018 Spring
Chem1,N,Male   ,White,A+,2018 Spring
Chem1,N,Male   ,White,A,2018 Spring
Chem1,N,Male   ,White,B+,2018 Spring
Chem1,N,Male   ,White,B,2018 Spring
Chem1,N,Male   ,White,F,2018 Spring
Chem1,N,Male   ,White,B,2018 Spring
Chem1,N,Male   ,White,W,2018 Spring
Chem1,N,Male   ,White,A+,2018 Spring
Chem1,N,Male   ,White,C-,2018 Spring
Chem1,N,Male   ,White,W,2018 Spring
Chem1,N,Male   ,White,B+,2018 Spring
Chem1,N,Male   ,White,A,2018 Spring
Chem1,N,Male   ,White,W,2018 Spring
Chem1,N,Male   ,White,C+,2018 Spring
Chem1,N,Male   ,White,A,2018 Spring
Chem1,N,Male   ,White,F,2018 Spring
Chem1,N,Male   ,White,D,2018 Spring
Chem1,N,Male   ,White,F,2018 Spring
Chem1,N,Male   ,White,B+,2018 Spring
Chem1,N,Male   ,White,A,2018 Spring
Chem1,N,Male   ,White,C,2018 Spring
Chem1,N,Male   ,White,F,2018 Spring
Chem1,N,Male   ,White,C-,2018 Spring
Chem1,N,Male   ,White,B+,2018 Spring
Chem1,N,Male   ,White,C+,2018 Spring
Chem1,N,Male   ,White,B+,2018 Spring
Chem1,N,Male   ,White,A-,2018 Spring
Chem1,N,Male   ,White,A,2018 Spring
Chem1,N,Male   ,White,B,2018 Spring
Chem1,N,Male   ,White,W,2018 Spring
Chem1,N,Male   ,White,F,2018 Spring
Chem1,N,Male   ,White,D,2018 Spring
Chem1,N,Male   ,White,D+,2018 Spring
Chem1,N,Male   ,White,W,2018 Spring
Chem1,N,Male   ,White,B-,2018 Spring
Chem1,N,Male   ,White,C,2018 Spring
Chem1,N,Male   ,White,W,2018 Spring
Chem1,N,Male   ,White,C+,2018 Spring
Chem1,N,Male   ,White,W,2018 Spring
Chem1,N,Male   ,White,W,2018 Spring
Chem1,N,Male   ,White,D,2018 Spring
Chem1,N,Male   ,White,B+,2018 Spring
Chem1,N,Male   ,White,A,2018 Spring
Chem1,N,Male   ,White,C,2018 Spring
Chem1,N,Male   ,White,C+,2018 Spring
Chem1,N,Male   ,White,A-,2018 Spring
Chem1,N,Male   ,White,B,2018 Spring
Chem1,N,Male   ,White,B+,2018 Spring
Chem1,N,Male   ,White,D-,2018 Spring
Chem1,N,Male   ,White,B,2018 Spring
Chem1,Y,Female ,Hispanic,A-,2018 Spring
Chem1,Y,Female ,Hispanic,F,2018 Spring
Chem1,Y,Female ,Hispanic,A,2018 Spring
Chem1,Y,Female ,Hispanic,B,2018 Spring
Chem1,Y,Female ,U.S. Nonresident,A+,2018 Spring
Chem1,Y,Female ,U.S. Nonresident,A-,2018 Spring
Chem1,Y,Female ,U.S. Nonresident,A,2018 Spring
Chem1,Y,Female ,Unknown race and ethnicity,F,2018 Spring
Chem1,Y,Female ,White,B+,2018 Spring
Chem1,Y,Female ,White,W,2018 Spring
Chem1,Y,Female ,White,F,2018 Spring
Chem1,Y,Female ,White,F,2018 Spring
Chem1,Y,Female ,White,C,2018 Spring
Chem1,Y,Female ,White,B-,2018 Spring
Chem1,Y,Female ,White,B+,2018 Spring
Chem1,Y,Female ,White,D,2018 Spring
Chem1,Y,Female ,White,F,2018 Spring
Chem1,Y,Female ,White,A-,2018 Spring
Chem1,Y,Female ,White,F,2018 Spring
Chem1,Y,Female ,White,C+,2018 Spring
Chem1,Y,Female ,White,B-,2018 Spring
Chem1,Y,Female ,White,B,2018 Spring
Chem1,Y,Female ,White,C,2018 Spring
Chem1,Y,Female ,White,W,2018 Spring
Chem1,Y,Female ,White,B+,2018 Spring
Chem1,Y,Female ,White,C,2018 Spring
Chem1,Y,Female ,White,F,2018 Spring
Chem1,Y,Female ,White,A-,2018 Spring
Chem1,Y,Female ,White,W,2018 Spring
Chem1,Y,Female ,White,A+,2018 Spring
Chem1,Y,Female ,White,B-,2018 Spring
Chem1,Y,Female ,White,B-,2018 Spring
Chem1,Y,Female ,White,A,2018 Spring
Chem1,Y,Female ,White,W,2018 Spring
Chem1,Y,Female ,White,A-,2018 Spring
Chem1,Y,Female ,White,A,2018 Spring
Chem1,Y,Female ,White,B,2018 Spring
Chem1,Y,Female ,White,D+,2018 Spring
Chem1,Y,Female ,White,C,2018 Spring
Chem1,Y,Female ,White,D-,2018 Spring
Chem1,Y,Male   ,Black or African American,C+,2018 Spring
Chem1,Y,Male   ,Black or African American,D,2018 Spring
Chem1,Y,Male   ,Black or African American,F,2018 Spring
Chem1,Y,Male   ,Hispanic,F,2018 Spring
Chem1,Y,Male   ,Hispanic,D-,2018 Spring
Chem1,Y,Male   ,Hispanic,W,2018 Spring
Chem1,Y,Male   ,Hispanic,F,2018 Spring
Chem1,Y,Male   ,Hispanic,C,2018 Spring
Chem1,Y,Male   ,Two or more races,W,2018 Spring
Chem1,Y,Male   ,U.S. Nonresident,B+,2018 Spring
Chem1,Y,Male   ,U.S. Nonresident,D,2018 Spring
Chem1,Y,Male   ,U.S. Nonresident,A+,2018 Spring
Chem1,Y,Male   ,U.S. Nonresident,B-,2018 Spring
Chem1,Y,Male   ,White,B,2018 Spring
Chem1,Y,Male   ,White,C+,2018 Spring
Chem1,Y,Male   ,White,B+,2018 Spring
Chem1,Y,Male   ,White,B-,2018 Spring
Chem1,Y,Male   ,White,F,2018 Spring
Chem1,Y,Male   ,White,A,2018 Spring
Chem1,Y,Male   ,White,W,2018 Spring
Chem1,Y,Male   ,White,C+,2018 Spring
Chem1,Y,Male   ,White,A-,2018 Spring
Chem1,Y,Male   ,White,B-,2018 Spring
Chem1,Y,Male   ,White,W,2018 Spring
Chem1,Y,Male   ,White,C,2018 Spring
Chem1,Y,Male   ,White,F,2018 Spring
Chem1,Y,Male   ,White,W,2018 Spring
Chem1,Y,Male   ,White,C,2018 Spring
Chem1,Y,Male   ,White,C,2018 Spring
Chem1,Y,Male   ,White,B-,2018 Spring
Chem1,Y,Male   ,White,D+,2018 Spring
Chem1,Y,Male   ,White,B,2018 Spring
Chem1,Y,Male   ,White,B,2018 Spring
Chem1,Y,Male   ,White,A-,2018 Spring
Chem1,Y,Male   ,White,F,2018 Spring
Chem1,Y,Male   ,White,B,2018 Spring
Chem1,Y,Male   ,White,C+,2018 Spring
Chem1,Y,Male   ,White,B+,2018 Spring
Chem1,Y,Male   ,White,F,2018 Spring
Chem1,Y,Male   ,White,C,2018 Spring
Chem1,Y,Male   ,White,W,2018 Spring
Chem1,Y,Male   ,White,W,2018 Spring
Chem1,Y,Male   ,White,D,2018 Spring
Chem1,Y,Male   ,White,A-,2018 Spring
Chem1,Y,Male   ,White,W,2018 Spring
Chem1,Y,Male   ,White,D+,2018 Spring
Chem1,Y,Male   ,White,A+,2018 Spring
Chem1,Y,Male   ,White,B,2018 Spring
Chem1,Y,Male   ,White,A-,2018 Spring
Chem1,Y,Male   ,White,D,2018 Spring
Chem1,Y,Male   ,White,W,2018 Spring
Chem1,Y,Male   ,White,C-,2018 Spring
Chem1,Y,Male   ,White,F,2018 Spring
Chem1,Y,Male   ,White,A+,2018 Spring
Chem1,Y,Male   ,White,B+,2018 Spring
Chem1,Y,Male   ,White,A-,2018 Spring
Chem1,N,Female ,American Indian or Alaska Native,C+,2018_Fall
Chem1,N,Female ,American Indian or Alaska Native,B-,2018_Fall
Chem1,N,Female ,Asian,A,2018_Fall
Chem1,N,Female ,Asian,B+,2018_Fall
Chem1,N,Female ,Asian,C+,2018_Fall
Chem1,N,Female ,Asian,A-,2018_Fall
Chem1,N,Female ,Asian,D-,2018_Fall
Chem1,N,Female ,Asian,B+,2018_Fall
Chem1,N,Female ,Asian,B+,2018_Fall
Chem1,N,Female ,Asian,A-,2018_Fall
Chem1,N,Female ,Asian,C,2018_Fall
Chem1,N,Female ,Asian,A+,2018_Fall
Chem1,N,Female ,Asian,F,2018_Fall
Chem1,N,Female ,Asian,D,2018_Fall
Chem1,N,Female ,Asian,B+,2018_Fall
Chem1,N,Female ,Asian,A,2018_Fall
Chem1,N,Female ,Asian,C,2018_Fall
Chem1,N,Female ,Asian,B+,2018_Fall
Chem1,N,Female ,Black or African American,C,2018_Fall
Chem1,N,Female ,Hispanic,C,2018_Fall
Chem1,N,Female ,Hispanic,B-,2018_Fall
Chem1,N,Female ,Hispanic,B,2018_Fall
Chem1,N,Female ,Hispanic,C,2018_Fall
Chem1,N,Female ,Hispanic,F,2018_Fall
Chem1,N,Female ,Hispanic,F,2018_Fall
Chem1,N,Female ,Hispanic,C+,2018_Fall
Chem1,N,Female ,Hispanic,B-,2018_Fall
Chem1,N,Female ,Hispanic,A-,2018_Fall
Chem1,N,Female ,Hispanic,B-,2018_Fall
Chem1,N,Female ,Hispanic,A-,2018_Fall
Chem1,N,Female ,Hispanic,C+,2018_Fall
Chem1,N,Female ,Hispanic,A-,2018_Fall
Chem1,N,Female ,Hispanic,B-,2018_Fall
Chem1,N,Female ,Hispanic,C,2018_Fall
Chem1,N,Female ,Hispanic,A-,2018_Fall
Chem1,N,Female ,Hispanic,B,2018_Fall
Chem1,N,Female ,Hispanic,F,2018_Fall
Chem1,N,Female ,Hispanic,F,2018_Fall
Chem1,N,Female ,Hispanic,W,2018_Fall
Chem1,N,Female ,Hispanic,B,2018_Fall
Chem1,N,Female ,Hispanic,F,2018_Fall
Chem1,N,Female ,Hispanic,A,2018_Fall
Chem1,N,Female ,Hispanic,D,2018_Fall
Chem1,N,Female ,Hispanic,A,2018_Fall
Chem1,N,Female ,Hispanic,A-,2018_Fall
Chem1,N,Female ,Hispanic,B,2018_Fall
Chem1,N,Female ,Native Hawaiian or Other Pacific Islander,B+,2018_Fall
Chem1,N,Female ,Two or more races,F,2018_Fall
Chem1,N,Female ,Two or more races,F,2018_Fall
Chem1,N,Female ,Two or more races,W,2018_Fall
Chem1,N,Female ,Two or more races,F,2018_Fall
Chem1,N,Female ,Two or more races,B+,2018_Fall
Chem1,N,Female ,Two or more races,A,2018_Fall
Chem1,N,Female ,Two or more races,B,2018_Fall
Chem1,N,Female ,Two or more races,F,2018_Fall
Chem1,N,Female ,Two or more races,B+,2018_Fall
Chem1,N,Female ,Two or more races,B,2018_Fall
Chem1,N,Female ,Two or more races,A-,2018_Fall
Chem1,N,Female ,Two or more races,B-,2018_Fall
Chem1,N,Female ,U.S. Nonresident,A,2018_Fall
Chem1,N,Female ,U.S. Nonresident,A-,2018_Fall
Chem1,N,Female ,U.S. Nonresident,A,2018_Fall
Chem1,N,Female ,U.S. Nonresident,A,2018_Fall
Chem1,N,Female ,U.S. Nonresident,B,2018_Fall
Chem1,N,Female ,U.S. Nonresident,D+,2018_Fall
Chem1,N,Female ,U.S. Nonresident,A+,2018_Fall
Chem1,N,Female ,U.S. Nonresident,C-,2018_Fall
Chem1,N,Female ,U.S. Nonresident,C,2018_Fall
Chem1,N,Female ,U.S. Nonresident,B+,2018_Fall
Chem1,N,Female ,U.S. Nonresident,C,2018_Fall
Chem1,N,Female ,U.S. Nonresident,B+,2018_Fall
Chem1,N,Female ,U.S. Nonresident,A+,2018_Fall
Chem1,N,Female ,U.S. Nonresident,A,2018_Fall
Chem1,N,Female ,U.S. Nonresident,A,2018_Fall
